date,rates_score,rates_regime,us_2s10s,us_5s30s,us_real_10y,us_de_10y_diff,us_jp_10y_diff,it_de_10y_diff
1990-01-23,,EASING,0.11400000000000077,0.13700000000000045,,0.6210000000000004,1.5990000000000002,
1990-01-24,,EASING,0.13100000000000023,0.14199999999999946,,0.6239999999999997,1.5059999999999993,
1990-01-25,,EASING,0.16699999999999982,0.15200000000000102,,0.694,1.763,
1990-01-26,,EASING,0.2010000000000005,0.1739999999999995,,0.75,1.854,
1990-01-29,,EASING,0.2110000000000003,0.14700000000000024,,0.8870000000000005,1.955,
1990-01-30,,EASING,0.22100000000000009,0.15700000000000003,,0.8529999999999998,1.8409999999999993,
1990-01-31,,EASING,0.1639999999999997,0.13400000000000034,,0.7699999999999996,1.6579999999999995,
1990-02-01,,EASING,0.1330000000000009,0.09600000000000009,,0.7130000000000001,1.7830000000000004,
1990-02-02,,EASING,0.15300000000000047,0.10099999999999909,,0.766,1.8639999999999999,
1990-02-03,,EASING,0.15300000000000047,0.10099999999999909,,0.766,1.8639999999999999,
1990-02-05,,EASING,0.16000000000000014,0.11400000000000077,,0.7060000000000004,1.8890000000000002,
1990-02-06,,EASING,0.17800000000000082,0.1039999999999992,,0.6370000000000005,1.8899999999999997,
1990-02-07,,EASING,0.1509999999999998,0.10299999999999976,,0.375,1.8159999999999998,
1990-02-08,,EASING,0.11400000000000077,0.10500000000000043,,0.1490000000000009,1.6290000000000004,
1990-02-09,,EASING,0.07199999999999918,0.07000000000000028,,-0.09000000000000163,1.5799999999999992,
1990-02-10,,EASING,0.07199999999999918,0.07000000000000028,,-0.09000000000000163,1.5799999999999992,
1990-02-12,,EASING,0.10500000000000043,0.08199999999999896,,-0.19700000000000095,1.6749999999999998,
1990-02-13,,EASING,0.1280000000000001,0.10599999999999987,,-0.17600000000000016,1.58,
1990-02-14,,EASING,0.11099999999999888,0.08099999999999952,,-0.09299999999999997,1.552999999999999,
1990-02-15,,EASING,0.08900000000000041,0.0810000000000013,,-0.12400000000000055,1.5630000000000006,
1990-02-16,,EASING,0.08900000000000041,0.07900000000000063,,-0.2259999999999991,1.4830000000000005,
1990-02-17,,EASING,0.08900000000000041,0.07900000000000063,,-0.2259999999999991,1.4830000000000005,
1990-02-19,,EASING,0.11800000000000033,0.14000000000000057,,-0.45199999999999996,1.4779999999999998,
1990-02-20,,EASING,0.13599999999999923,0.06700000000000017,,-0.3600000000000012,1.529,
1990-02-21,,EASING,0.11800000000000033,0.0730000000000004,,-0.14000000000000057,1.5729999999999995,
1990-02-22,,EASING,0.10800000000000054,0.057000000000000384,,-0.19400000000000084,1.5089999999999995,
1990-02-23,,EASING,0.12400000000000055,0.09500000000000064,,-0.20099999999999874,1.4970000000000008,
1990-02-24,,EASING,0.12400000000000055,0.09500000000000064,,-0.20099999999999874,1.4970000000000008,
1990-02-26,,EASING,0.09699999999999953,0.0860000000000003,,-0.23799999999999955,1.4289999999999994,
1990-02-27,,EASING,0.0779999999999994,0.10099999999999909,,-0.2110000000000003,1.3339999999999996,
1990-02-28,,EASING,0.09299999999999997,0.0909999999999993,,-0.10999999999999943,1.3850000000000007,
1990-03-01,,EASING,0.06400000000000006,0.06799999999999962,,-0.3810000000000002,1.3709999999999996,
1990-03-02,,EASING,0.0649999999999995,0.04499999999999993,,-0.43599999999999994,1.2559999999999993,
1990-03-03,,EASING,0.0649999999999995,0.04499999999999993,,-0.43599999999999994,1.2559999999999993,
1990-03-05,,EASING,0.07200000000000095,0.049999999999998934,,-0.3260000000000005,1.3410000000000002,
1990-03-06,,EASING,0.04699999999999882,0.038000000000000256,,-0.45700000000000074,1.3219999999999992,
1990-03-07,,EASING,0.04600000000000115,0.04200000000000159,,-0.4039999999999999,1.2490000000000006,
1990-03-08,,EASING,-0.03200000000000003,-0.0030000000000001137,,-0.347999999999999,1.2430000000000012,
1990-03-09,,EASING,-0.058999999999999275,-0.041999999999999815,,-0.29499999999999993,1.311,
1990-03-10,,EASING,-0.058999999999999275,-0.041999999999999815,,-0.29499999999999993,1.311,
1990-03-12,,EASING,-0.06099999999999994,-0.0470000000000006,,-0.2870000000000008,1.3089999999999993,
1990-03-13,,EASING,-0.03599999999999959,-0.018000000000000682,,-0.1880000000000006,1.218,
1990-03-14,,EASING,-0.04499999999999993,-0.04899999999999949,,-0.08999999999999986,1.1180000000000003,
1990-03-15,,EASING,-0.05600000000000094,-0.0730000000000004,,-0.05600000000000094,1.161999999999999,
1990-03-16,,EASING,-0.07099999999999973,-0.06400000000000006,,-0.09199999999999875,1.1660000000000004,
1990-03-17,,EASING,-0.07099999999999973,-0.06400000000000006,,-0.09199999999999875,1.1660000000000004,
1990-03-18,,EASING,-0.07099999999999973,-0.06400000000000006,,-0.09199999999999875,1.1660000000000004,
1990-03-19,,EASING,-0.09200000000000053,-0.10099999999999909,,-0.23300000000000054,1.1209999999999996,
1990-03-20,,EASING,-0.11300000000000132,-0.13899999999999935,,-0.1850000000000005,1.1329999999999991,
1990-03-21,,EASING,-0.1349999999999998,-0.1379999999999999,,-0.08399999999999963,1.154,
1990-03-22,,EASING,-0.08199999999999896,-0.07199999999999918,,-0.019999999999999574,1.1580000000000004,
1990-03-23,,EASING,-0.08000000000000007,-0.053000000000000824,,-0.08699999999999974,1.2410000000000005,
1990-03-24,,EASING,-0.08000000000000007,-0.053000000000000824,,-0.08699999999999974,1.2410000000000005,
1990-03-26,,EASING,-0.10600000000000165,-0.038000000000000256,,0.006999999999999673,1.214999999999999,
1990-03-27,,EASING,-0.11599999999999966,-0.06899999999999906,,-0.016000000000000014,1.0920000000000005,
1990-03-28,,EASING,-0.06600000000000072,-0.04100000000000037,,-0.053000000000000824,1.0249999999999995,
1990-03-29,,EASING,-0.01699999999999946,-0.03399999999999892,,0.09600000000000009,1.314000000000001,
1990-03-30,,EASING,0.006000000000000227,-0.012000000000000455,,0.22300000000000075,1.178,
1990-03-31,,EASING,0.006000000000000227,-0.012000000000000455,,0.22300000000000075,1.178,
1990-04-02,,EASING,0.036000000000001364,0.0009999999999994458,,0.25,1.7300000000000004,
1990-04-03,,EASING,0.02999999999999936,-0.007999999999999119,,0.20199999999999996,1.7759999999999998,
1990-04-04,,EASING,0.030000000000001137,-0.04100000000000037,,0.10299999999999976,1.6870000000000003,
1990-04-05,,EASING,0.016000000000000014,-0.034000000000000696,,0.10999999999999943,1.7189999999999994,
1990-04-06,,EASING,0.04499999999999993,-0.027999999999998693,,-0.002000000000000668,1.662,
1990-04-07,,EASING,0.04499999999999993,-0.027999999999998693,,-0.002000000000000668,1.662,
1990-04-09,,EASING,0.05400000000000027,-0.02800000000000047,,-0.06199999999999939,1.6869999999999994,
1990-04-10,,EASING,0.07199999999999918,-0.006999999999999673,,-0.06700000000000017,1.682999999999999,
1990-04-11,,EASING,0.07800000000000118,-0.009000000000000341,,-0.03799999999999848,1.7810000000000006,
1990-04-12,,EASING,0.06599999999999895,-0.017000000000001236,,-0.016000000000000014,1.6729999999999992,
1990-04-13,,EASING,0.06400000000000006,-0.030999999999998806,,-0.034999999999998366,1.6540000000000008,
1990-04-14,,EASING,0.06400000000000006,-0.030999999999998806,,-0.034999999999998366,1.6540000000000008,
1990-04-16,,EASING,0.08999999999999986,0.015000000000000568,,0.017000000000001236,1.7060000000000004,
1990-04-17,,EASING,0.06700000000000017,0.025000000000000355,,0.045999999999999375,1.8409999999999993,
1990-04-18,,EASING,0.07000000000000028,0.030999999999998806,,0.17100000000000115,1.971000000000001,
1990-04-19,,EASING,0.08199999999999896,0.02999999999999936,,0.14199999999999946,2.0029999999999992,
1990-04-20,,EASING,0.13700000000000045,0.06700000000000017,,0.2240000000000002,2.165,
1990-04-21,,EASING,0.13700000000000045,0.06700000000000017,,0.2240000000000002,2.165,
1990-04-23,,EASING,0.12400000000000055,0.053000000000000824,,0.1850000000000005,2.1770000000000005,
1990-04-24,,EASING,0.07699999999999996,0.0259999999999998,,0.14199999999999946,2.1549999999999994,
1990-04-25,,EASING,0.03900000000000148,0.004000000000001336,,0.17900000000000027,2.1220000000000008,
1990-04-26,,EASING,0.02999999999999936,-0.025000000000000355,,0.26900000000000013,2.252,
1990-04-27,,EASING,0.09799999999999898,0.002000000000000668,,0.23399999999999999,2.1819999999999995,
1990-04-28,,EASING,0.09799999999999898,0.002000000000000668,,0.23399999999999999,2.1819999999999995,
1990-04-30,,EASING,0.0779999999999994,-0.006000000000000227,,0.20899999999999963,2.162,
1990-05-01,,EASING,0.04600000000000115,-0.028999999999999915,,0.2469999999999999,2.1800000000000006,
1990-05-02,,EASING,0.04800000000000004,-0.0259999999999998,,0.20699999999999896,2.1819999999999995,
1990-05-03,,EASING,0.06599999999999895,-0.019000000000000128,,0.19099999999999895,2.13,
1990-05-04,,EASING,0.12900000000000134,0.03300000000000125,,0.3200000000000003,1.955000000000001,
1990-05-05,,EASING,0.12900000000000134,0.03300000000000125,,0.3200000000000003,1.955000000000001,
1990-05-07,,EASING,0.14199999999999946,0.041999999999999815,,0.3219999999999992,2.0869999999999997,
1990-05-08,,EASING,0.14800000000000146,0.045999999999999375,,0.3100000000000005,2.075000000000001,
1990-05-09,,EASING,0.16499999999999915,0.04899999999999949,,0.3780000000000001,2.159,
1990-05-10,,EASING,0.1479999999999997,0.05999999999999872,,0.3309999999999995,2.0869999999999997,
1990-05-11,,EASING,0.11800000000000033,0.013999999999999346,,0.15899999999999892,2.085,
1990-05-12,,EASING,0.11800000000000033,0.013999999999999346,,0.15899999999999892,2.085,
1990-05-14,,EASING,0.10800000000000054,-0.011999999999998678,,0.0470000000000006,2.2280000000000006,
1990-05-15,,EASING,0.12600000000000122,0.0009999999999994458,,0.08200000000000074,2.263000000000001,
1990-05-16,,EASING,0.15700000000000003,-0.0030000000000001137,,0.0009999999999994458,2.213,
1990-05-17,,EASING,0.15399999999999991,-0.011000000000001009,,0.054999999999999716,2.286999999999999,
1990-05-18,,EASING,0.14100000000000001,-0.015000000000000568,,0.07500000000000107,2.3230000000000004,
1990-05-19,,EASING,0.14100000000000001,-0.015000000000000568,,0.07500000000000107,2.3230000000000004,
1990-05-21,,EASING,0.14499999999999957,-0.017999999999998906,,-0.08200000000000074,2.2689999999999992,
1990-05-22,,EASING,0.1120000000000001,-0.030000000000001137,,-0.14499999999999957,2.301,
1990-05-23,,EASING,0.11399999999999899,0.014999999999998792,,-0.1750000000000007,2.26,
1990-05-24,,EASING,0.1280000000000001,0.012000000000000455,,-0.11299999999999955,2.3370000000000006,
1990-05-25,,EASING,0.16500000000000092,0.058999999999999275,,-0.08499999999999908,2.471000000000001,
1990-05-26,,EASING,0.16500000000000092,0.058999999999999275,,-0.08499999999999908,2.471000000000001,
1990-05-28,30.51146384479718,EASING,0.1590000000000007,0.06600000000000072,,-0.08900000000000041,2.442,
1990-05-29,29.16649307725423,EASING,0.1460000000000008,0.0470000000000006,,-0.15399999999999991,2.2670000000000003,
1990-05-30,28.255092607058376,EASING,0.1460000000000008,0.038000000000000256,,-0.17999999999999972,2.261000000000001,
1990-05-31,31.053507224458293,EASING,0.11700000000000088,0.028999999999999915,,-0.19200000000000017,2.2590000000000003,
1990-06-01,30.466737403498257,EASING,0.12900000000000134,0.018000000000000682,,-0.23199999999999932,2.104000000000001,
1990-06-02,30.02178136057784,EASING,0.12900000000000134,0.018000000000000682,,-0.23199999999999932,2.104000000000001,
1990-06-04,28.817746258904947,EASING,0.14100000000000001,0.04300000000000104,,-0.25400000000000134,2.0999999999999996,
1990-06-05,28.29319268747637,EASING,0.13899999999999935,0.036999999999999034,,-0.20800000000000018,2.1229999999999993,
1990-06-06,26.70526668441674,EASING,0.1269999999999989,0.02200000000000024,,-0.2789999999999999,2.0789999999999997,
1990-06-07,25.863228064600342,EASING,0.13700000000000045,0.018000000000000682,,-0.3439999999999994,2.0710000000000006,
1990-06-08,25.13236192679662,EASING,0.14100000000000001,0.023999999999999133,,-0.34299999999999997,2.0619999999999994,
1990-06-09,25.735596216162293,EASING,0.14100000000000001,0.023999999999999133,,-0.34299999999999997,2.0619999999999994,
1990-06-11,27.704770359249483,EASING,0.1280000000000001,0.019999999999999574,,-0.36799999999999855,1.9760000000000009,
1990-06-12,29.54043615497111,EASING,0.11599999999999966,0.016000000000000014,,-0.37700000000000067,2.0309999999999997,
1990-06-13,28.290289182601917,EASING,0.14499999999999957,0.03999999999999915,,-0.4530000000000012,1.9549999999999992,
1990-06-14,27.209366269701537,EASING,0.1399999999999988,0.03900000000000148,,-0.47499999999999964,1.9929999999999994,
1990-06-15,27.86401598469873,EASING,0.13099999999999845,0.025000000000000355,,-0.3830000000000009,2.039999999999999,
1990-06-16,26.781732728502437,EASING,0.13099999999999845,0.025000000000000355,,-0.3830000000000009,2.039999999999999,
1990-06-18,25.905045189644632,EASING,0.1280000000000001,0.0129999999999999,,-0.37299999999999933,2.08,
1990-06-19,30.388624828396683,EASING,0.12299999999999933,0.019999999999999574,,-0.3550000000000004,2.043,
1990-06-20,33.62070272383803,EASING,0.129999999999999,0.019000000000000128,,-0.2970000000000006,2.0759999999999996,
1990-06-21,34.51048586714229,EASING,0.13400000000000034,0.03300000000000125,,-0.3249999999999993,2.0229999999999997,
1990-06-22,34.627455984112416,EASING,0.1379999999999999,0.03599999999999959,,-0.3000000000000007,1.9379999999999997,
1990-06-23,33.160836960166776,EASING,0.1379999999999999,0.03599999999999959,,-0.3000000000000007,1.9379999999999997,
1990-06-25,32.21217795633535,EASING,0.136000000000001,0.02999999999999936,,-0.18399999999999928,2.0150000000000006,
1990-06-26,33.7438239087379,EASING,0.11999999999999922,0.02800000000000047,,-0.16300000000000026,1.9829999999999997,
1990-06-27,32.65255406746807,EASING,0.1399999999999988,0.03300000000000125,,-0.1980000000000004,1.9479999999999995,
1990-06-28,29.079961867424885,EASING,0.16900000000000048,0.04899999999999949,,-0.2810000000000006,1.7989999999999995,
1990-06-29,24.786499922956224,EASING,0.19200000000000017,0.06300000000000061,,-0.30299999999999905,1.7620000000000005,
1990-06-30,19.275388811845115,EASING,0.19200000000000017,0.06300000000000061,,-0.30299999999999905,1.7620000000000005,
1990-07-02,12.460989083538102,EASING,0.18100000000000094,0.06599999999999895,,-0.27199999999999847,1.6790000000000003,
1990-07-03,8.27574492217929,EASING,0.2090000000000014,0.08999999999999986,,-0.24499999999999922,1.6830000000000007,
1990-07-04,7.474976419747845,EASING,0.19899999999999984,0.08499999999999908,,-0.21600000000000108,1.7329999999999988,
1990-07-05,7.707308727551852,EASING,0.19100000000000072,0.07600000000000051,,-0.23199999999999932,1.7300000000000004,
1990-07-06,9.137864283107408,EASING,0.19200000000000017,0.06300000000000061,,-0.15300000000000047,1.8929999999999998,
1990-07-07,10.372668126606902,EASING,0.19200000000000017,0.06300000000000061,,-0.15300000000000047,1.8929999999999998,
1990-07-09,13.681712013617291,EASING,0.1850000000000005,0.06099999999999994,,-0.10800000000000054,1.9379999999999997,
1990-07-10,16.965516902609725,EASING,0.1899999999999995,0.058999999999999275,,-0.15200000000000102,1.8619999999999992,
1990-07-11,19.975010519558474,EASING,0.18700000000000117,0.07699999999999996,,-0.12099999999999866,1.8690000000000007,
1990-07-12,18.241424660972616,EASING,0.2789999999999999,0.1280000000000001,,-0.15200000000000102,1.734,
1990-07-13,16.08189627829075,EASING,0.31899999999999906,0.14499999999999957,,-0.125,1.6760000000000002,
1990-07-14,12.466246918573969,EASING,0.31899999999999906,0.14499999999999957,,-0.125,1.6760000000000002,
1990-07-16,8.940830617084046,EASING,0.2919999999999998,0.1479999999999997,,-0.023999999999999133,1.7250000000000005,
1990-07-17,5.052984046310646,EASING,0.31900000000000084,0.16699999999999982,,-0.057000000000000384,1.6850000000000005,
1990-07-18,4.806994741497812,EASING,0.3769999999999989,0.21499999999999986,,0.13699999999999868,1.7409999999999997,
1990-07-19,4.7815518392846705,EASING,0.3849999999999998,0.23800000000000132,,0.051000000000000156,1.681,
1990-07-20,4.644848501773646,EASING,0.4009999999999998,0.26500000000000057,,0.05900000000000105,1.5700000000000003,
1990-07-21,4.335416443786675,EASING,0.4009999999999998,0.26500000000000057,,0.05900000000000105,1.5700000000000003,
1990-07-23,4.2597705060717725,EASING,0.42300000000000004,0.261000000000001,,0.0519999999999996,1.5109999999999992,
1990-07-24,4.345298050422846,EASING,0.4209999999999994,0.24400000000000155,,-0.011000000000001009,1.5329999999999995,
1990-07-25,4.674836121188987,EASING,0.39399999999999835,0.2569999999999997,,-0.036000000000001364,1.5089999999999995,
1990-07-26,5.167325062633386,EASING,0.3879999999999999,0.23499999999999943,,-0.04099999999999859,1.4830000000000005,
1990-07-27,5.037573956718093,EASING,0.4250000000000007,0.24799999999999933,,-0.08399999999999963,1.3360000000000003,
1990-07-28,5.022019970830838,EASING,0.4250000000000007,0.24799999999999933,,-0.08399999999999963,1.3360000000000003,
1990-07-30,4.732425614569816,EASING,0.41299999999999937,0.26699999999999946,,-0.15600000000000058,1.2639999999999993,
1990-07-31,3.766900194624506,EASING,0.46199999999999974,0.30299999999999905,,-0.1590000000000007,1.2209999999999992,
1990-08-01,2.657237729029837,EASING,0.4399999999999995,0.31400000000000006,,-0.3279999999999994,1.1959999999999997,
1990-08-02,2.1034900229520517,EASING,0.5149999999999997,0.35100000000000087,,-0.3470000000000013,1.2759999999999998,
1990-08-03,1.4486847440272685,EASING,0.6439999999999992,0.45199999999999996,,-0.33800000000000097,1.1829999999999998,
1990-08-04,0.8083777703869615,EASING,0.6439999999999992,0.45199999999999996,,-0.33800000000000097,1.1829999999999998,
1990-08-05,0.814714529530707,EASING,0.6439999999999992,0.45199999999999996,,-0.33800000000000097,1.1829999999999998,
1990-08-06,0.98839705615441,EASING,0.8079999999999998,0.5350000000000001,,-0.20699999999999896,1.146,
1990-08-07,1.9416453864519205,EASING,0.7590000000000003,0.48300000000000054,,-0.1349999999999998,0.9940000000000007,
1990-08-08,4.670852572180846,EASING,0.7560000000000002,0.4629999999999992,,-0.14699999999999847,1.2060000000000004,
1990-08-09,7.288783089821268,EASING,0.6849999999999996,0.45899999999999963,,-0.19100000000000072,1.0679999999999996,
1990-08-10,9.985884252606013,EASING,0.7130000000000001,0.48799999999999955,,-0.16699999999999982,1.0670000000000002,
1990-08-11,12.604065466247214,EASING,0.7130000000000001,0.48799999999999955,,-0.16699999999999982,1.0670000000000002,
1990-08-13,14.725825111322923,EASING,0.7749999999999995,0.4870000000000001,,-0.16500000000000092,1.1029999999999998,
1990-08-14,15.230031490244025,EASING,0.7289999999999992,0.46699999999999875,,-0.17300000000000004,1.0349999999999993,
1990-08-15,15.927370469691283,EASING,0.7119999999999997,0.45899999999999963,,-0.1609999999999996,1.1180000000000003,
1990-08-16,17.51624083396465,EASING,0.6850000000000005,0.4450000000000003,,-0.03599999999999959,1.2780000000000005,
1990-08-17,18.917541641436607,EASING,0.7149999999999999,0.4919999999999991,,-0.062000000000001165,1.259999999999999,
1990-08-18,20.142277251947064,EASING,0.7149999999999999,0.4919999999999991,,-0.062000000000001165,1.259999999999999,
1990-08-20,22.04578112732209,EASING,0.6560000000000006,0.4060000000000006,,-0.11999999999999922,1.271,
1990-08-21,23.916790078556655,EASING,0.6609999999999996,0.395999999999999,,-0.13700000000000045,1.2229999999999999,
1990-08-22,25.473224524946357,EASING,0.702,0.42300000000000004,,0.02099999999999902,1.2159999999999993,
1990-08-23,27.10200326727729,EASING,0.7560000000000002,0.44599999999999973,,0.028999999999999915,1.069,
1990-08-24,28.936380778770797,EASING,0.7649999999999988,0.44899999999999984,,0.02999999999999936,1.0759999999999996,
1990-08-25,30.06170484286568,EASING,0.7649999999999988,0.44899999999999984,,0.02999999999999936,1.0759999999999996,
1990-08-27,30.21153099481843,EASING,0.7009999999999987,0.43400000000000105,,-0.10800000000000054,0.9429999999999996,
1990-08-28,29.931788686132613,EASING,0.7039999999999988,0.4079999999999995,,-0.025000000000000355,1.0709999999999997,
1990-08-29,28.81483847062311,EASING,0.6950000000000003,0.38899999999999935,,-0.125,0.7810000000000006,
1990-08-30,26.922179405550246,EASING,0.7520000000000007,0.5090000000000003,,-0.0990000000000002,0.9820000000000002,
1990-08-31,24.2424242402352,EASING,0.7829999999999995,0.5440000000000005,,-0.09500000000000064,1.0659999999999998,
1990-09-01,22.624800644155503,EASING,0.7829999999999995,0.5440000000000005,,-0.09500000000000064,1.0659999999999998,
1990-09-03,21.174551571857013,EASING,0.7809999999999988,0.4720000000000013,,-0.08500000000000085,1.1399999999999988,
1990-09-04,20.280164828482484,EASING,0.8239999999999998,0.4870000000000001,,-0.13400000000000034,1.1070000000000002,
1990-09-05,19.339824223644552,EASING,0.8130000000000006,0.4949999999999992,,-0.16000000000000014,1.072000000000001,
1990-09-06,19.2491081157336,EASING,0.8010000000000002,0.4740000000000002,,-0.15700000000000003,0.96,
1990-09-07,18.91091515522904,EASING,0.806,0.4740000000000002,,-0.20800000000000018,0.8889999999999993,
1990-09-08,18.49932122990498,EASING,0.806,0.4740000000000002,,-0.20800000000000018,0.8889999999999993,
1990-09-10,19.043044179736714,EASING,0.782,0.47199999999999953,,-0.10899999999999999,0.9239999999999995,
1990-09-11,20.145549384677423,EASING,0.7579999999999991,0.4770000000000003,,-0.15800000000000125,0.8429999999999991,
1990-09-12,20.76371874764208,EASING,0.7860000000000014,0.4969999999999999,,-0.1529999999999987,0.7830000000000013,
1990-09-13,21.405823997913835,EASING,0.8229999999999995,0.5010000000000012,,-0.1590000000000007,0.9619999999999989,
1990-09-14,21.780000543907207,EASING,0.8610000000000007,0.5380000000000003,,-0.16499999999999915,0.8580000000000005,
1990-09-15,21.510985631224948,EASING,0.8610000000000007,0.5380000000000003,,-0.16499999999999915,0.8580000000000005,
1990-09-17,20.891607917963487,EASING,0.8819999999999997,0.5609999999999999,,-0.1429999999999989,0.8369999999999997,
1990-09-18,20.808348166002126,EASING,0.8810000000000002,0.5549999999999997,,-0.12700000000000067,0.7040000000000006,
1990-09-19,20.66329888271698,EASING,0.8140000000000001,0.5149999999999988,,-0.15000000000000036,0.6820000000000004,
1990-09-20,20.438072272286952,EASING,0.8409999999999993,0.5179999999999989,,-0.11900000000000155,0.7789999999999999,
1990-09-21,21.08457909542893,EASING,0.875,0.5409999999999986,,-0.0649999999999995,0.8670000000000009,
1990-09-22,22.341321969922355,EASING,0.875,0.5409999999999986,,-0.0649999999999995,0.8670000000000009,
1990-09-24,24.27098471535149,EASING,0.8490000000000002,0.5210000000000008,,-0.06500000000000128,0.9100000000000001,
1990-09-25,26.669645686484905,EASING,0.8010000000000002,0.5060000000000002,,-0.12100000000000044,0.8710000000000004,
1990-09-26,28.551299085000835,EASING,0.8170000000000002,0.5019999999999989,,-0.13299999999999912,0.7669999999999995,
1990-09-27,28.163757251067572,EASING,0.847999999999999,0.5129999999999999,,-0.24300000000000033,0.6399999999999988,
1990-09-28,26.697706605833883,EASING,0.8079999999999998,0.4930000000000003,,-0.33399999999999963,0.5749999999999993,
1990-09-29,24.42361426254266,EASING,0.8079999999999998,0.4930000000000003,,-0.33399999999999963,0.5749999999999993,
1990-09-30,21.96079685542368,EASING,0.8079999999999998,0.4930000000000003,,-0.33399999999999963,0.5749999999999993,
1990-10-01,19.83286607723506,EASING,0.7809999999999997,0.45500000000000007,,-0.3440000000000012,0.6449999999999996,
1990-10-02,18.677830668430722,EASING,0.7799999999999994,0.47999999999999865,,-0.35599999999999987,0.7799999999999994,
1990-10-03,17.763361345781647,EASING,0.8099999999999996,0.5050000000000008,,-0.3179999999999996,1.088,
1990-10-04,16.544772723337246,EASING,0.8079999999999998,0.5059999999999985,,-0.4109999999999996,0.9270000000000005,
1990-10-05,14.597671574053924,EASING,0.8489999999999993,0.520999999999999,,-0.4510000000000005,0.9219999999999997,
1990-10-06,13.126638139814688,EASING,0.8489999999999993,0.520999999999999,,-0.4510000000000005,0.9219999999999997,
1990-10-08,12.206716098886439,EASING,0.863999999999999,0.5200000000000014,,-0.3830000000000009,0.964999999999999,
1990-10-09,12.994816209862368,EASING,0.9100000000000001,0.5459999999999994,,-0.2789999999999999,1.1070000000000002,
1990-10-10,14.847659222633023,EASING,0.9320000000000004,0.5510000000000002,,-0.21899999999999942,1.2060000000000004,
1990-10-11,17.530699346351113,EASING,0.9349999999999996,0.572000000000001,,-0.1980000000000004,1.3779999999999992,
1990-10-12,18.882554531472937,EASING,0.8960000000000008,0.5459999999999994,,-0.29100000000000037,1.1670000000000007,
1990-10-13,19.819818816519778,EASING,0.8960000000000008,0.5459999999999994,,-0.29100000000000037,1.1670000000000007,
1990-10-15,19.315864878874084,EASING,0.9049999999999994,0.548,,-0.2900000000000009,1.2499999999999991,
1990-10-16,17.881042526362258,EASING,0.8669999999999991,0.5310000000000006,,-0.33200000000000074,1.2809999999999997,
1990-10-17,16.019651724650604,EASING,0.8320000000000007,0.5190000000000001,,-0.3099999999999987,1.3320000000000007,
1990-10-18,14.99230283826071,EASING,0.8029999999999999,0.5180000000000007,,-0.31400000000000006,1.367,
1990-10-19,13.957248816936664,EASING,0.7830000000000004,0.5060000000000002,,-0.35999999999999943,1.282,
1990-10-20,13.602087287372214,EASING,0.7830000000000004,0.5060000000000002,,-0.35999999999999943,1.282,
1990-10-22,13.71308215295297,EASING,0.7710000000000008,0.5139999999999993,,-0.3509999999999991,1.317000000000001,
1990-10-23,13.113852692573776,EASING,0.8260000000000005,0.5329999999999995,,-0.3249999999999993,1.4120000000000008,
1990-10-24,12.403863282024634,EASING,0.8299999999999992,0.5359999999999996,,-0.3500000000000014,1.4589999999999996,
1990-10-25,11.94054592151926,EASING,0.8350000000000009,0.5449999999999999,,-0.375,1.3470000000000013,
1990-10-26,10.999374012214636,EASING,0.8549999999999995,0.5560000000000009,,-0.359,1.395999999999999,
1990-10-27,9.133522448131634,EASING,0.8549999999999995,0.5560000000000009,,-0.359,1.395999999999999,
1990-10-29,8.0186674240873,EASING,0.9000000000000004,0.577,,-0.2810000000000006,1.3689999999999998,
1990-10-30,7.050272397370901,EASING,0.9090000000000007,0.559000000000001,,-0.3260000000000005,1.5190000000000001,
1990-10-31,6.11417412853238,EASING,0.8840000000000012,0.5400000000000009,,-0.37899999999999956,1.4570000000000007,
1990-11-01,5.01580418121027,EASING,0.9020000000000001,0.5579999999999998,,-0.4250000000000007,1.298,
1990-11-02,4.454597324209655,EASING,0.8989999999999991,0.5359999999999996,,-0.4190000000000005,1.371999999999999,
1990-11-03,3.9490167336603434,EASING,0.8989999999999991,0.5359999999999996,,-0.4190000000000005,1.371999999999999,
1990-11-05,3.7916412487811457,EASING,0.8610000000000007,0.536999999999999,,-0.5129999999999999,1.3390000000000004,
1990-11-06,3.8649277430071436,EASING,0.8549999999999995,0.532,,-0.5090000000000003,1.3279999999999994,
1990-11-07,3.913181722366331,EASING,0.9060000000000006,0.5530000000000008,,-0.4759999999999991,1.3400000000000007,
1990-11-08,4.223521697684747,EASING,0.894000000000001,0.5650000000000013,,-0.5190000000000001,1.2870000000000008,
1990-11-09,4.7342638301424556,EASING,0.8680000000000003,0.5579999999999998,,-0.6049999999999986,1.197000000000001,
1990-11-10,5.003240915232144,EASING,0.8680000000000003,0.5579999999999998,,-0.6049999999999986,1.197000000000001,
1990-11-12,4.979240926156748,EASING,0.8689999999999989,0.5380000000000003,,-0.625,1.1449999999999996,
1990-11-13,6.301131631010686,EASING,0.8019999999999987,0.5289999999999999,,-0.5900000000000016,1.1629999999999994,
1990-11-14,7.3998984051148655,EASING,0.7879999999999994,0.5350000000000001,,-0.6420000000000012,1.1399999999999997,
1990-11-15,8.364334322194528,EASING,0.7879999999999994,0.5350000000000001,,-0.6390000000000011,1.1599999999999993,
1990-11-16,9.984607152595528,EASING,0.7270000000000003,0.5009999999999994,,-0.6359999999999992,1.1670000000000007,
