date,composite_instability,Europe→US_inst_z,Gold vs SPX_inst_z,10Y vs SPX_inst_z,HY vs SPX_inst_z,AUDJPY vs SPX_inst_z,JPY vs SPX_inst_z,Europe→US_roll21,Gold vs SPX_roll21,10Y vs SPX_roll21,HY vs SPX_roll21,AUDJPY vs SPX_roll21,JPY vs SPX_roll21
2024-07-12,0.05270825370437051,-0.021915739860407724,-0.2004661910674031,0.38960007974396,0.6466931140084511,0.10719052628888177,-0.604852266887259,0.015450981234738405,-0.17207043099701,-0.08072622482266166,0.011788905190852126,0.4105967173399332,0.3399906452016384
2024-07-15,0.08218740368093981,-0.11347085994199246,-0.16233976398450872,0.3082191813813816,0.8166989572557152,0.0852232861002128,-0.44120637872516943,-0.02952667119189596,-0.09948548273391045,-0.16150654893700997,0.14682568174731753,0.40459300011569066,0.3326826678372738
2024-07-16,0.11335828310295788,-0.1306148670851194,-0.12822512005699363,0.2269815271418459,0.9000295996712839,0.09319539925682079,-0.28121684031009014,-0.07389922501394837,-0.017444925769499606,-0.2172885736343934,0.016023408156195178,0.3528053125788169,0.33898181010144124
2024-07-17,0.1785107194295195,-0.11655451734167407,-0.1299797849046395,0.1751153601218747,0.931330669077456,0.12000890580486023,0.09114368381923971,0.04024441118188671,0.06943596835695158,-0.1778706544042643,-0.0783688354408408,0.5943400863910339,0.5499495681460757
2024-07-18,0.19475702601093878,-0.14305218819459517,-0.1485701457228862,0.0644368119448133,0.959672095165831,0.11690830424550971,0.31914727862696,0.13503994756475235,0.12000747415700572,-0.21458917097694435,-0.06617800645499876,0.5217586061427708,0.44060544727835566
2024-07-19,0.19958674820006794,-0.17927151822005433,-0.18516175953433625,-0.06008684236158643,0.9786270691783979,0.11935967530663165,0.5240538648313552,0.2034574979964561,0.2355027477711004,-0.25106701952774113,-0.08157860417437238,0.5384402273132326,0.4376690657327154
2024-07-22,0.18895021321161365,-0.20005109061083517,-0.22217708768640906,-0.13787902719894585,0.9544845765533574,0.09692419756976867,0.6423997106427458,0.355389017739529,0.20954534201059075,-0.23056800460575094,-0.20972154193927772,0.37407152074831596,0.3822585448501588
2024-07-23,0.18878526750570437,-0.22243590589396614,-0.25415878489249294,-0.2065192530978126,0.9305479711216738,0.095087815615146,0.7901897621816781,0.3679175184803026,0.22255497833483096,-0.23748612372080788,-0.1796806468577385,0.37651107204671835,0.3860311225913489
2024-07-24,0.2146157688474207,-0.22923666364645023,-0.24299788926519944,-0.26485315334057297,0.9055696277090556,0.0901744537194291,1.029038237908262,0.45965829893823135,0.1631031315786343,-0.30592703792672465,-0.44775748400970034,0.5487944111870352,0.4966787233509639
2024-07-25,0.23651639787076315,-0.23998506356653793,-0.23396169340418546,-0.33254369209781676,0.8989776307687413,0.09270920375187086,1.2339020017725069,0.4682058646888846,0.19950378049122358,-0.27363203552776544,-0.5160968183366189,0.5539018668284393,0.4792518351578648
2024-07-26,0.2565376158347637,-0.2523826863367241,-0.22907394443978024,-0.3859558864905842,0.8735636194510605,0.11537764399288564,1.4176969488317246,0.4970250230236451,0.2522984201178275,-0.3056487565648977,-0.44461618518530543,0.5944682752693314,0.4822332439015903
2024-07-29,0.2773892036171635,-0.2545823290201974,-0.22680634913580988,-0.38672762761733653,0.8327353319497626,0.13278989370302924,1.5669263018235333,0.48744920429164834,0.25116874524935834,-0.30664044322139794,-0.4328941001959175,0.5924960288853313,0.4818913120179448
2024-07-30,0.29887962213729585,-0.25590440821638244,-0.22839235678292696,-0.37508717609294023,0.8023024415009833,0.1372208551731747,1.7131383772418667,0.46056752644777954,0.22225119767877083,-0.34736436685809186,-0.44400148227500813,0.5987229337307127,0.49025937698319144
2024-07-31,0.29023086618958865,-0.24976415183540734,-0.23241125914868632,-0.3677052727497634,0.7707529281758386,0.12306058425974287,1.6974523684358074,0.5202480645726574,0.2713758915287785,-0.45583837493542345,-0.4354823543762055,0.3433782154822006,0.2053049040945583
2024-08-01,0.28417688650544,-0.23795961750440736,-0.23635475623822746,-0.3573249640323315,0.7583855015034491,0.10337913444754936,1.674936020856608,0.5754161931598604,0.22354445716550517,-0.35659597752840544,-0.5246792964107577,0.35469644362298114,0.18364810377761434
2024-08-02,0.3108745785169992,-0.21157262305388966,-0.24345136516896845,-0.19435710000688322,0.7314566162719585,0.07855724818487005,1.704614694874908,0.6487939693504544,0.2440859510222433,-0.019474677474574473,-0.5487518970676499,0.44014975154877917,0.31360120610588216
2024-08-05,0.3420406695266787,-0.18647603498540757,-0.25854194605429975,-0.04424037919182942,0.6968468304595511,0.06436451657715554,1.7802910303549024,0.6913137305151577,0.28741249072502895,-0.03284164186029421,-0.6586731698957389,0.5125705307688947,0.41359411037772903
2024-08-06,0.3920918375404488,-0.166478936862853,-0.27115157303164833,0.16943254984905462,0.6916217598324822,0.07589754111189742,1.85322968434376,0.6865166091854401,0.2850971626118032,0.07486378827995331,-0.6705347629240621,0.5444532664441905,0.4314072739837198
2024-08-07,0.4201049904618217,-0.17850171224044528,-0.27363418711975246,0.35381954649253455,0.6769103741719573,0.06451206382291264,1.8775238576437234,0.6464742293703377,0.28275250923120576,0.04414223687094143,-0.6207129050933139,0.4139909523002477,0.3248107240784646
2024-08-08,0.4567501824605493,-0.21271898503589023,-0.26671165287142656,0.5846090404906424,0.6760053409100167,0.06572765925744763,1.8935896920125057,0.6093484443151505,0.3441783077636295,0.1270276034953482,-0.636883857638392,0.5048719844405024,0.349483986425788
2024-08-09,0.4783765418191428,-0.24065962257159051,-0.2515229068427076,0.7169509767257111,0.6952646460136325,0.06142048640354441,1.8888056711862673,0.6463189770106061,0.41190519826686883,0.09181004296165171,-0.6404112916995311,0.48578762836836203,0.3319980601450187
2024-08-12,0.49607300334313137,-0.2754960373089489,-0.2364577083883955,0.8445760505853913,0.7011607313800123,0.057338459525051254,1.8853165242656775,0.6416613674398126,0.4147543926606316,0.09566030992536817,-0.6336811062120369,0.4775774376490039,0.345783831693655
2024-08-13,0.49390765622559546,-0.29701362641366513,-0.22440636530547114,0.8834260780912923,0.675870406141197,0.05727514227278261,1.868294302567437,0.6676081767363071,0.398916501394223,0.027338989517583515,-0.6151420767146321,0.5050877078090598,0.3302550220882669
2024-08-14,0.48553969114344814,-0.3100215489895914,-0.25490691363995027,0.9217821202914284,0.6568785336027251,0.05813840442570085,1.841367551170376,0.6831593387973083,0.3462931635214843,0.05706274819684784,-0.6123291472433093,0.504924936223235,0.3277638236074334
2024-08-15,0.49197900558688695,-0.2976010864551079,-0.3042644146935585,0.9895445901806303,0.6772396673727068,0.0657967886787432,1.821158488437908,0.7136220250803993,0.3602822010275039,0.14837720827713485,-0.659443716718566,0.5317680042136935,0.36036461789779606
2024-08-16,0.49659929301905814,-0.28935433137011163,-0.3627511888860421,1.0510858631474438,0.6973736763067229,0.08053369470628777,1.802708044210048,0.7075783784180785,0.3475353547703679,0.17511809086112742,-0.6694257278799253,0.5597645004350178,0.38911131679941363
2024-08-19,0.4985418052855915,-0.26896568470101495,-0.4634581339634131,1.1042535643671012,0.7485851799526889,0.09031493621233375,1.7805209698458535,0.7061239732453288,0.3279241329553531,0.2032338625151692,-0.6826619830661483,0.5734112847697208,0.3858256864104325
2024-08-20,0.48753124615463045,-0.23804846430365836,-0.5684557697835301,1.135780543672831,0.815256916906015,0.1221047962104358,1.6585494542256896,0.6970715226883228,0.3463560380745164,0.19206547151246905,-0.68254510475573,0.6085902388161378,0.38981385846445293
2024-08-21,0.4683200443537337,-0.20241766850371123,-0.6817206983862327,1.1434154572339512,0.8797192698267472,0.14683769238398517,1.524086213567663,0.7145930878896191,0.3435069080463338,0.1975566059362892,-0.6856848415033177,0.6180072093823521,0.3921755009829932
2024-08-22,0.4834498877801985,-0.15939898832578778,-0.7020189205421838,1.2224448427021852,0.930961413042355,0.15634637758327188,1.45236460222135,0.6888382699099396,0.41984688966141204,0.24555854387626017,-0.6707316751958662,0.5493646394349461,0.2910722151510052
2024-08-23,0.40518401423531647,-0.12497749085044131,-0.7302478093381894,1.1516634193117734,0.977332586502133,0.15400856093631735,1.0033248188503059,0.6921747460424704,0.46411534727298065,0.21496830329857575,-0.6710360043777177,0.5419011305131287,0.2480783298963732
2024-08-26,0.3755102724977346,-0.09909870372921269,-0.7675990457599039,1.2036172646877763,1.0192183893950137,0.12013074908112371,0.7767929813116106,0.6865639877143527,0.4408944187831841,0.22093929474106525,-0.6753476225642292,0.5445284924227151,0.23456106365612678
2024-08-27,0.36307748727082534,-0.0663421489360967,-0.7971212654193816,1.2594956624554445,1.07710448491768,0.04944195369184033,0.6558862369154653,0.6899298280053965,0.440296505157632,0.2204920565269486,-0.6742734880402937,0.5469603127552833,0.23698758437658196
2024-08-28,0.34715569542054986,-0.030728033037717598,-0.7889298710151462,1.3124156557701077,1.1235052644442354,0.028569249913690014,0.43810190644812974,0.6852162874137373,0.4979139303216304,0.19936395297099133,-0.665568837549435,0.5194461482595862,0.19982906797512917
2024-08-29,0.35501686256264825,0.001922901342376464,-0.7961508119502487,1.4315342018718682,1.1747444187803828,0.09836381479882089,0.21968665053269018,0.6798187462583432,0.44285352838892367,0.30873652172993765,-0.6934612375676673,0.6864445607615158,0.3266774644170627
2024-08-30,0.3719043736294559,0.016278128202392775,-0.8400551020591427,1.510177381156114,1.217677598863412,0.1618726938723493,0.16547554174161025,0.6397297913681953,0.3779058715416963,0.2967759639911498,-0.6734756926211368,0.6627797876007591,0.34509737812135677
2024-08-31,0.351988592984179,0.018129667604337502,-0.8781671618520265,1.4447040382002965,1.2416014534770088,0.18560709041623807,0.10005647005921961,0.5585129716602988,0.359469556049682,0.05762659848419375,-0.6098263638582158,0.593162422886815,0.2088949815401391
2024-09-02,0.34857457121791796,0.042314575205927366,-0.9258512534023057,1.3776310504241032,1.2229546649395373,0.21580108116141583,0.15859730897882968,0.15493413566857664,0.23507822638077888,0.04705352920279944,-0.311840255064439,0.3061740841158198,-0.15258309333390677
2024-09-03,0.3273927727976457,0.03288975677540037,-0.9748737206461221,1.3592491653643248,1.2104551168540445,0.22286636167066531,0.11376995676756137,0.4317575438608801,0.2899025715483308,0.1728549480137745,-0.5062851599804139,0.54447343688521,0.04330115542138948
2024-09-04,0.33066117141476153,0.044780443938012116,-1.0201398256615746,1.3969234505606143,1.2214880224807685,0.31118651136262276,0.02972842580812623,0.6039781832225678,0.2895362384299815,0.27969603877922944,-0.6341262397978791,0.7068932332723793,0.20338222285404575
2024-09-05,0.3318480887651764,0.0707310735578244,-1.0523044560767465,1.3807351461227166,1.2264943253891636,0.3375524172434229,0.02788002635467738,0.6672224699751076,0.15798806250006867,0.18258355459414286,-0.5670981681535301,0.631050148863729,0.15557475590142097
2024-09-06,0.3503363383060192,0.11782670964425664,-1.0794627345180308,1.3690882840666387,1.2362153303839016,0.43329547326030937,0.025054966999039543,0.7426359700836527,0.23603274121955498,0.20128240200021832,-0.6160671276875882,0.7388611037122205,0.2341556359394916
2024-09-09,0.3697329975820349,0.16566498422464918,-1.100210286463603,1.3437447329638026,1.2456474797170978,0.5402794739356016,0.023271601114661145,0.753900261930686,0.2586689832238388,0.19821688793812703,-0.6195420750056355,0.7611067509411937,0.2822533417267192
2024-09-10,0.3999763367913014,0.19402611786073326,-1.1080935884202003,1.4073067909103258,1.2538752197002931,0.6270878064128319,0.025655674283824943,0.6925047301030736,0.2747638844308418,0.29779051130328094,-0.5974114310487897,0.7413531409197791,0.30306168906117
2024-09-11,0.4284019165915878,0.2194431923656543,-1.1167959858917977,1.4668164761595854,1.2566740729350998,0.7168380062515959,0.027435737729388687,0.685994408627268,0.3016108467697679,0.3138142379570657,-0.5751592260318432,0.745645992090431,0.2943988895089481
2024-09-12,0.43776995600089647,0.23286295209774585,-1.1225604641980929,1.455247322202942,1.2476903948864881,0.7783174707357948,0.0350620602805005,0.639312227623916,0.32095495047321165,0.19635520942650386,-0.49904684771959285,0.7060751972401115,0.1414523954178531
2024-09-13,0.4423722041933222,0.24022095029635532,-1.1064409605699526,1.4289527330684895,1.2362370004466263,0.8133188962452091,0.04194460567320548,0.6508702987272711,0.3601301051456941,0.19163530665945722,-0.5062794775552739,0.6550675147277139,0.13718242350130433
2024-09-16,0.4469341051538179,0.24811147305397982,-1.089249045100571,1.419549691888873,1.2270988881898384,0.8394605894943963,0.03663303339639058,0.6309957650674164,0.3702684666552062,0.192217914784591,-0.47163982702635715,0.6387658988387529,0.18522849424004634
2024-09-17,0.4448372404847876,0.24456863804727258,-1.0774430368805017,1.4020660381994852,1.2141282090650332,0.8451291529938443,0.04057444148359208,0.6240746563775613,0.36684977815156244,0.17846493662959415,-0.44724212360597027,0.5882064513988905,0.15675597573615224
2024-09-18,0.4389341962759883,0.23574536687353928,-1.0684299121735168,1.3727088787735233,1.2012807877681173,0.8483968804588634,0.04390317595540321,0.6202627270581524,0.37278812184650495,0.1364011584997349,-0.433384962824856,0.5854321658796712,0.15478401130079147
2024-09-19,0.44634860126550385,0.24311781430228563,-1.0658602999429752,1.3870733382931852,1.20159026952833,0.8714218932278702,0.04074859218432696,0.7116101929832155,0.33708355286479175,0.25347863202955845,-0.5734620642853193,0.6522210909834835,0.2648467546432978
2024-09-20,0.45497972831257494,0.21248164835609637,-1.0855491557294883,1.4608127033898197,1.1973660439631735,0.8808513484957374,0.06391578140011106,0.6587485164516226,0.244621159018505,0.33392489070522874,-0.592484511686663,0.6410857334154515,0.3791151220525602
2024-09-23,0.43476946426329904,0.1808269013586129,-1.1051551658596115,1.456398032038501,1.153831223063817,0.8550039393893772,0.06771185558909756,0.6573963528573551,0.2511499491068806,0.3528186831359163,-0.6176843525995461,0.6401746657278872,0.38232346469076334
2024-09-24,0.40634262220225886,0.1450414776740054,-1.1088780969118723,1.4482037532312615,1.0941936301077588,0.7981246498614113,0.061370319250988625,0.6531837082111922,0.25674111910123537,0.3456775268703423,-0.6094399888911606,0.6407474320972926,0.38281622685705025
2024-09-25,0.37317398956779885,0.11724796487937271,-1.1092407818106587,1.4089210614304555,1.0297828919048881,0.7436107838513213,0.04872201715141425,0.6941255630097253,0.21994157494806202,0.32090676554489234,-0.6096191099627544,0.6633539971851082,0.36783884419424234
2024-09-26,0.33093400191021477,0.06479172331497725,-1.1125551693247018,1.347252038466069,0.9434762219508707,0.7213174514288885,0.02132174562518501,0.6782301358287839,0.2500417781780528,0.33558513856152217,-0.6148029619946452,0.6656505496974456,0.3725240594573114
2024-09-27,0.21619576293968404,-0.029505753094718104,-1.1071034929502388,1.2598321056130244,0.8304801936597911,0.6174640142814755,-0.2739924898712298,0.6640766729309016,0.4253258928610104,0.29523550136324755,-0.6109557705176731,0.6380201553055977,0.3101141605683675
2024-09-30,0.08520582711717355,-0.1372708885145994,-1.1063726205081503,1.1678374325840457,0.7090369448628772,0.4984218485285051,-0.620417754249637,0.6285940922718678,0.3976978496317569,0.3074290865455309,-0.6148396755819161,0.6375315440257994,0.32200229751859744
2024-10-01,-0.08064627902173198,-0.26036089771291643,-1.1412288435629945,1.0787339575855202,0.6218751390186017,0.24202118187575314,-1.024918211334356,0.6400654843368987,0.2885287208072847,0.3513179250380748,-0.64146706103559,0.6553449834404983,0.31523330828308127
2024-10-02,-0.27538685908951793,-0.393513822171444,-1.170140253673212,0.9065918758507965,0.5099840366571687,-0.050386040150935694,-1.4548569510494813,0.6278310291899208,0.23784304274932658,0.1580703161720931,-0.4687589286833664,0.45850615434235864,0.15847321073024812
2024-10-03,-0.48428454053877196,-0.520495997518041,-1.1992067022613133,0.7146506177954203,0.39984664418891214,-0.36842568511479173,-1.9320761203228183,0.6286549013809465,0.22994513760132498,0.08023002187261091,-0.4530508301876955,0.45745800524639507,0.12752144745283855
2024-10-04,-0.6940716494621574,-0.6746018799161031,-1.2543045026173107,0.6093198889907095,0.2187955862884559,-0.8988093442595662,-2.1648296452591294,0.6330951385219429,0.19623292168110668,0.16392506263695958,-0.5230219821466867,0.46076286005264994,0.16826242974848735
